Term,Pronunciation,Context / Example Usage,Notes,Count,Tags
set-valued,,,,2,unclassified
SudokuObserver,,,,2,unclassified
this[cannot${i}${j}].nowval,,,,2,unclassified
this[must${i}${j}].nowval.size,,,,2,unclassified
TL1,,,,2,unclassified
unsolved(new,,,,2,unclassified
upper-right,,,,2,unclassified
well-structured,,,,2,unclassified
A)Syncronous,,,,1,unclassified
Array.from,,,,1,unclassified
backquotes,,,,1,unclassified
c_cannot,,,,1,unclassified
c_cannot.equal(d_cannot,,,,1,unclassified
c_cannot.size,,,,1,unclassified
c_must,,,,1,unclassified
cannot${i}${j,,,,1,unclassified
cans.nowval.size,,,,1,unclassified
coords.map(ignored,,,,1,unclassified
d_cannot,,,,1,unclassified
digits.difference,,,,1,unclassified
digits.difference(c_cannot,,,,1,unclassified
driver(mach,,,,1,unclassified
Dumitru,,,,1,unclassified
es.nowval,,,,1,unclassified
"ew.nowval.has(""red",,,,1,unclassified
failed(true,,,,1,unclassified
filter(c,,,,1,unclassified
filter(e,,,,1,unclassified
flatMap,,,,1,unclassified
Garns,,,,1,unclassified
Gonthier,,,,1,unclassified
hh.ReactiveMachine(TL1,,,,1,unclassified
HipHop's,,,,1,unclassified
HipHop.js,,,,1,unclassified
Hobiger,,,,1,unclassified
Hughes's,,,,1,unclassified
"i,j)th",,,,1,unclassified
ignored.i,,,,1,unclassified
ignored.j,,,,1,unclassified
in-depth,,,,1,unclassified
iota.length,,,,1,unclassified
language--functions,,,,1,unclassified
LiarParadox,,,,1,unclassified
light1,,,,1,unclassified
light1.react,,,,1,unclassified
light}(new,,,,1,unclassified
loop's,,,,1,unclassified
m.size,,,,1,unclassified
mach.react(givens,,,,1,unclassified
mach.react({reset,,,,1,unclassified
map(c,,,,1,unclassified
map(e,,,,1,unclassified
mashup,,,,1,unclassified
Math.floor(i,,,,1,unclassified
Math.floor(j,,,,1,unclassified
Math.sqrt(iota.length,,,,1,unclassified
Multitier,,,,1,unclassified
must.intersection(cannot).size,,,,1,unclassified
must.size,,,,1,unclassified
must00,,,,1,unclassified
must01,,,,1,unclassified
must02,,,,1,unclassified
newGivens[must${i}${j,,,,1,unclassified
newSignals.status,,,,1,unclassified
non-given,,,,1,unclassified
non-overlapping,,,,1,unclassified
ns.nowval,,,,1,unclassified
"ns.nowval.has(""red",,,,1,unclassified
o.x,,,,1,unclassified
Object.assign,,,,1,unclassified
out-of-thin-air,,,,1,unclassified
owner/author(s,,,,1,unclassified
Potop-Butucaru,,,,1,unclassified
proc(iota.map(i,,,,1,unclassified
progress(false,,,,1,unclassified
progress(true,,,,1,unclassified
progress.nowval,,,,1,unclassified
reset(false,,,,1,unclassified
Set([color,,,,1,unclassified
Set([d,,,,1,unclassified
Set(iota.map(v,,,,1,unclassified
signals.status,,,,1,unclassified
signals.unsolved.first,,,,1,unclassified
status's,,,,1,unclassified
"status(""progress",,,,1,unclassified
"status(""reject",,,,1,unclassified
"status(""solved",,,,1,unclassified
"status(""stall",,,,1,unclassified
Sudoku-solving,,,,1,unclassified
SudokuHiddenSingle,,,,1,unclassified
SudokuNakedPair,,,,1,unclassified
SudokuNakedSingle,,,,1,unclassified
synchornous,,,,1,unclassified
this[must${c.i}${c.j}].nowval,,,,1,unclassified
this[must${i}${j,,,,1,unclassified
this[must${i}${j}].nowval,,,,1,unclassified
this[must${i}${j}].preval.size,,,,1,unclassified
thisSignalIsFalse,,,,1,unclassified
thisSignalIsFalse(true,,,,1,unclassified
thisSignalIsFalse.nowval,,,,1,unclassified
TL2,,,,1,unclassified
TL3,,,,1,unclassified
TL4,,,,1,unclassified
TL5,,,,1,unclassified
TL6,,,,1,unclassified
unioning,,,,1,unclassified
unsolved's,,,,1,unclassified
unsolved.nowval.size,,,,1,unclassified
x.intersection(y,,,,1,unclassified
