Term,Pronunciation,Context / Example Usage,Notes,Count,Tags
Vasconcelos,,,,2,unclassified
Waye,,,,2,unclassified
x.print,,,,2,unclassified
Xiang,,,,2,unclassified
Yemini,,,,2,unclassified
accumulator.2,,,,1,unclassified
adhoc,,,,1,unclassified
Algebr,,,,1,unclassified
Arbeitstagung,,,,1,unclassified
as-eps,,,,1,unclassified
Aspect-oriented,,,,1,unclassified
aspectoriented,,,,1,unclassified
ATPS,,,,1,unclassified
Author(s,,,,1,unclassified
Barzilay,,,,1,unclassified
binary-linking,,,,1,unclassified
bitmaps,,,,1,unclassified
black-box,,,,1,unclassified
blame-assignment,,,,1,unclassified
Boolean-valued,,,,1,unclassified
brush-list,,,,1,unclassified
Caires,,,,1,unclassified
call-and-return,,,,1,unclassified
clause--sorted?--to,,,,1,unclassified
code--an,,,,1,unclassified
code--with,,,,1,unclassified
Commun,,,,1,unclassified
communication-based,,,,1,unclassified
Comput,,,,1,unclassified
contract's,,,,1,unclassified
contract:6,,,,1,unclassified
crossing-time,,,,1,unclassified
currentMemoryUse,,,,1,unclassified
d'Amorim,,,,1,unclassified
dc-path,,,,1,unclassified
defensive-programming,,,,1,unclassified
define-values,,,,1,unclassified
define/match,,,,1,unclassified
depended-upon,,,,1,unclassified
design-by-contract,,,,1,unclassified
dict-has-key,,,,1,unclassified
dict-pred,,,,1,unclassified
dict-ref,,,,1,unclassified
dict-set,,,,1,unclassified
dict-succ,,,,1,unclassified
Dinda,,,,1,unclassified
discarded.4,,,,1,unclassified
draw-point,,,,1,unclassified
DSLs,,,,1,unclassified
duplicate-collection,,,,1,unclassified
"E[(grdjk,l",,,,1,unclassified
"E[(grdk,l",,,,1,unclassified
E[add,,,,1,unclassified
E[eb,,,,1,unclassified
E[es,,,,1,unclassified
E[v,,,,1,unclassified
effects--after,,,,1,unclassified
element.3,,,,1,unclassified
equal?-based,,,,1,unclassified
ERR-ADD,,,,1,unclassified
ERR-MON,,,,1,unclassified
error-location,,,,1,unclassified
Expr,,,,1,unclassified
extra-linguistic,,,,1,unclassified
Feature-specific,,,,1,unclassified
Feltey,,,,1,unclassified
Fetscher,,,,1,unclassified
FHPC,,,,1,unclassified
firstorder,,,,1,unclassified
fixed-cost,,,,1,unclassified
flow-sensitive,,,,1,unclassified
Francalanza,,,,1,unclassified
front-end,,,,1,unclassified
FSM,,,,1,unclassified
function.1,,,,1,unclassified
function.5,,,,1,unclassified
functions.9,,,,1,unclassified
game-based,,,,1,unclassified
Gesbert,,,,1,unclassified
get-char-height,,,,1,unclassified
get-char-width,,,,1,unclassified
get-data-from-file,,,,1,unclassified
get-text-extent,,,,1,unclassified
GRD-TRUE,,,,1,unclassified
GRDFUN,,,,1,unclassified
grdlib,,,,1,unclassified
Hankin,,,,1,unclassified
High-Performance,,,,1,unclassified
higherorder,,,,1,unclassified
https://creativecommons.org,,,,1,unclassified
IF-FALSE,,,,1,unclassified
IF-TRUE,,,,1,unclassified
implementation--are,,,,1,unclassified
industrial-strength,,,,1,unclassified
interception-time,,,,1,unclassified
Interoperability,,,,1,unclassified
is-empty,,,,1,unclassified
isPrime,,,,1,unclassified
it--blame,,,,1,unclassified
Java-MOP,,,,1,unclassified
Jeuring,,,,1,unclassified
Knowl,,,,1,unclassified
Kubo,,,,1,unclassified
language--and,,,,1,unclassified
left-to-right,,,,1,unclassified
let-based,,,,1,unclassified
LFP,,,,1,unclassified
licenses/by/4.0,,,,1,unclassified
LICS,,,,1,unclassified
Linux,,,,1,unclassified
listof-suspect,,,,1,unclassified
live-variables,,,,1,unclassified
load-file,,,,1,unclassified
Loh,,,,1,unclassified
Loingtier,,,,1,unclassified
long-running,,,,1,unclassified
machine-accepting,,,,1,unclassified
macro-expressible,,,,1,unclassified
macro-style,,,,1,unclassified
Maeda,,,,1,unclassified
make-object,,,,1,unclassified
make-platform-bitmap,,,,1,unclassified
map/t,,,,1,unclassified
memory-consumption,,,,1,unclassified
Mendhekar,,,,1,unclassified
metafunction,,,,1,unclassified
Meuter,,,,1,unclassified
model--making,,,,1,unclassified
MON-APPLY,,,,1,unclassified
MON-FLAT,,,,1,unclassified
MONCOL,,,,1,unclassified
natural?])1,,,,1,unclassified
NFA,,,,1,unclassified
non-Booleans,,,,1,unclassified
non-empty,,,,1,unclassified
non-numeric,,,,1,unclassified
nonBooleaness,,,,1,unclassified
none/c,,,,1,unclassified
North-Holland,,,,1,unclassified
novices--fail,,,,1,unclassified
O(n,,,,1,unclassified
object/c,,,,1,unclassified
ObjectOriented,,,,1,unclassified
occurs.7,,,,1,unclassified
one-liner,,,,1,unclassified
order-aware,,,,1,unclassified
Ordered-Dict,,,,1,unclassified
p:Int,,,,1,unclassified
party.10,,,,1,unclassified
pen-list,,,,1,unclassified
Pfenning,,,,1,unclassified
Ph.D,,,,1,unclassified
player-side,,,,1,unclassified
plugins,,,,1,unclassified
post-script-dc,,,,1,unclassified
PPDP,,,,1,unclassified
predicates.11,,,,1,unclassified
processcommunication,,,,1,unclassified
programmer-defined,,,,1,unclassified
programmers--especially,,,,1,unclassified
Programmiersprachen,,,,1,unclassified
property-testing,,,,1,unclassified
Qi,,,,1,unclassified
queue-mutating,,,,1,unclassified
queue-specific,,,,1,unclassified
racket/draw12,,,,1,unclassified
random-number,,,,1,unclassified
Ravara,,,,1,unclassified
read-eval-print-loop,,,,1,unclassified
record-dc,,,,1,unclassified
recursively-enumerable,,,,1,unclassified
referee's,,,,1,unclassified
return/c,,,,1,unclassified
run-time-checked,,,,1,unclassified
save-data-from-file,,,,1,unclassified
set-argb-pixels,,,,1,unclassified
setof-suspect,,,,1,unclassified
single-call,,,,1,unclassified
sorted.8,,,,1,unclassified
sorted?)3,,,,1,unclassified
state-machine,,,,1,unclassified
state-transition,,,,1,unclassified
static-analysis,,,,1,unclassified
staticanalysis,,,,1,unclassified
store-manipulating,,,,1,unclassified
stream-member,,,,1,unclassified
stream-related,,,,1,unclassified
sub-paths,,,,1,unclassified
subcases,,,,1,unclassified
surface-level,,,,1,unclassified
table's,,,,1,unclassified
take-turn,,,,1,unclassified
Takikawa,,,,1,unclassified
Thiemann,,,,1,unclassified
time-ordered,,,,1,unclassified
to-be-collected,,,,1,unclassified
TobinHochstadt,,,,1,unclassified
too-liberal,,,,1,unclassified
tools--especially,,,,1,unclassified
tools--for,,,,1,unclassified
trace-collection,,,,1,unclassified
trace-variable,,,,1,unclassified
tracecontract,,,,1,unclassified
tree-based,,,,1,unclassified
Tuosto,,,,1,unclassified
two-stage,,,,1,unclassified
unconstrained-domain,,,,1,unclassified
user-defined,,,,1,unclassified
value-interception,,,,1,unclassified
verification--each,,,,1,unclassified
visual-interactive,,,,1,unclassified
WCSI,,,,1,unclassified
Weirich,,,,1,unclassified
worst-case,,,,1,unclassified
wrappers--for,,,,1,unclassified
x.eb,,,,1,unclassified
x.monctc,,,,1,unclassified
Xeon,,,,1,unclassified
y.x,,,,1,unclassified
Yoshida,,,,1,unclassified
Zalinescu,,,,1,unclassified
