Term,Pronunciation,Context / Example Usage,Notes,Count,Tags
J-K,,,,1,unclassified
J[sbyte1,,,,1,unclassified
JK3,,,,1,unclassified
Jundef,,,,1,unclassified
K-LLVM,,,,1,unclassified
Krebbers,,,,1,unclassified
Kyndylan,,,,1,unclassified
language-specific,,,,1,unclassified
least-significant-bit,,,,1,unclassified
left-hand-path,,,,1,unclassified
Lepigre,,,,1,unclassified
level--we,,,,1,unclassified
lines-of-Coq-code,,,,1,unclassified
Lingard,,,,1,unclassified
Liyi,,,,1,unclassified
LLVM's,,,,1,unclassified
llvm/llvm-project/issues,,,,1,unclassified
LLVMlike,,,,1,unclassified
m[p,,,,1,unclassified
Maffeis,,,,1,unclassified
main(int,,,,1,unclassified
Majnemer,,,,1,unclassified
Malecha,,,,1,unclassified
mallocrun,,,,1,unclassified
Mansky,,,,1,unclassified
Marzoev,,,,1,unclassified
Mathematizing,,,,1,unclassified
Matthiesen,,,,1,unclassified
mechanised,,,,1,unclassified
mem[a,,,,1,unclassified
mem[p.a,,,,1,unclassified
MemExec(SByte,,,,1,unclassified
memory-aware,,,,1,unclassified
memory-model,,,,1,unclassified
MemSpec(SByte,,,,1,unclassified
Minki,,,,1,unclassified
miscompilation,,,,1,unclassified
miscompilations,,,,1,unclassified
model--reading,,,,1,unclassified
models--especially,,,,1,unclassified
m{a,,,,1,unclassified
Nanjing,,,,1,unclassified
Naudziuniene,,,,1,unclassified
Nienhuis,,,,1,unclassified
non-executable,,,,1,unclassified
non-poison,,,,1,unclassified
non-root,,,,1,unclassified
nonde,,,,1,unclassified
nontrivial--for,,,,1,unclassified
noops,,,,1,unclassified
ok(bitcast,,,,1,unclassified
optimiza,,,,1,unclassified
optimization--to,,,,1,unclassified
optimizations--often,,,,1,unclassified
optimizations--the,,,,1,unclassified
option(N,,,,1,unclassified
orutt2,,,,1,unclassified
out-ofmemory,,,,1,unclassified
out-ofmodel,,,,1,unclassified
overlow/underflow,,,,1,unclassified
Paraskevopoulou,,,,1,unclassified
passes.1,,,,1,unclassified
phase-change,,,,1,unclassified
phases--there,,,,1,unclassified
PickNonPoison,,,,1,unclassified
PickNonPoisonV,,,,1,unclassified
PickUnique,,,,1,unclassified
PickUniqueV,,,,1,unclassified
Pister,,,,1,unclassified
Podkopaev,,,,1,unclassified
point-wise,,,,1,unclassified
pointer-to-int,,,,1,unclassified
pointer13,,,,1,unclassified
pointers5,,,,1,unclassified
popfrun,,,,1,unclassified
pre-allocated,,,,1,unclassified
pre-allocating,,,,1,unclassified
preallocation,,,,1,unclassified
Pretty-Big-Step,,,,1,unclassified
priate,,,,1,unclassified
printf,,,,1,unclassified
"printf(""%zd\n",,,,1,unclassified
proven-correct,,,,1,unclassified
ptoi_code,,,,1,unclassified
pushfrun,,,,1,unclassified
Quickchick-style,,,,1,unclassified
r.f,,,,1,unclassified
read_byte_spec,,,,1,unclassified
readrun,,,,1,unclassified
relation--in,,,,1,unclassified
Relaxedmemory,,,,1,unclassified
ret_code,,,,1,unclassified
Rou,,,,1,unclassified
run-time,,,,1,unclassified
Rust's,,,,1,unclassified
Sammler,,,,1,unclassified
Sanjoy,,,,1,unclassified
SBytefin,,,,1,unclassified
SByteinf,,,,1,unclassified
Schommer,,,,1,unclassified
SIGPLAN-SIGACT,,,,1,unclassified
SIGPLANSIGACT,,,,1,unclassified
single-language,,,,1,unclassified
size_t,,,,1,unclassified
specification--in,,,,1,unclassified
store--the,,,,1,unclassified
store-forwarding,,,,1,unclassified
store-ID,,,,1,unclassified
stress-test,,,,1,unclassified
structs,,,,1,unclassified
Sung-Hwan,,,,1,unclassified
Susmit,,,,1,unclassified
terpreters,,,,1,unclassified
thing--it,,,,1,unclassified
tions,,,,1,unclassified
Tjark,,,,1,unclassified
too--the,,,,1,unclassified
Traian,,,,1,unclassified
transformations15,,,,1,unclassified
type--their,,,,1,unclassified
type-annotated,,,,1,unclassified
un/signed,,,,1,unclassified
unaliased,,,,1,unclassified
undefi8,,,,1,unclassified
uninitialised,,,,1,unclassified
UrbanaChampaign,,,,1,unclassified
uvalue,,,,1,unclassified
values--that,,,,1,unclassified
values--we,,,,1,unclassified
VIR's,,,,1,unclassified
Vof,,,,1,unclassified
VSL,,,,1,unclassified
Wiedijk,,,,1,unclassified
Yoon,,,,1,unclassified
Yoonseung,,,,1,unclassified
